"","Start Date","End Date","Response Type","IP Address","Progress","Duration (in seconds)","Finished","Recorded Date","Response ID","Recipient Last Name","Recipient First Name","Recipient Email","External Data Reference","Location Latitude","Location Longitude","Distribution Channel","User Language","Do you wish to proceed with the study, understanding that audio recordings of your singing and speaking will be shared publicly (under a CC BY-NC non-commercial open access license)?","group","ID","How much do you agree with the following statements? - ""I enjoy singing with others""","How much do you agree with the following statements? - ‘‘I trust the other participants”","How much do you agree with the following statements? - “I enjoy speaking with others""","How much do you agree with the following statements? - ""I feel like I am on the same team with the other participants""","How much do you agree with the following statements? - “Singing with others makes me feel uncomfortable or embarrassed’’","How much do you agree with the following statements? - “I think I am similar to the other participants’’","How much do you agree with the following statements? - “Speaking with others makes me feel uncomfortable or embarrassed’’","How much do you agree with the following statements? - “I feel strong ties to the other participants”","How much do you agree with the following statements? - ""I have a lot in common with the other participants""","How much do you agree with the following statements? - ""I am someone who is outgoing or sociable”","How close do you feel to all the other participants? - 1","How much do you agree with the following statements? - “The task was difficult""","How much do you agree with the following statements? - ‘‘I trust the other participants”","How much do you agree with the following statements? - “The task was enjoyable’’","How much do you agree with the following statements? - ""I feel like I am on the same team with the other participants""","How much do you agree with the following statements? - “The task made me feel uncomfortable or embarrassed’’","How much do you agree with the following statements? - “I think I am similar to the other participants’’","How much do you agree with the following statements? - “I followed the instructions well”","How much do you agree with the following statements? - “I was synchronized with the other participants”","How much do you agree with the following statements? - “I feel strong ties to the other participants”","attention","How much do you agree with the following statements? - ""I have a lot in common with the other participants""","How much do you agree with the following statements? - ""One of our group acted as a leader in the task""","How close do you feel to all the other participants? - 1","Imagine that all participants can anonymously contribute some of their payment to a pool of money that will be multiplied by 1.5 and divided equally among the participants. The more you contribute, the more all participants will receive on average, but the less you contribute the more you personally will receive in the end. So, if everyone in a group of 5 contributes 50% of their payment (e.g., $5), each person in the group would get $12.50 instead of $10. If, however, the others all contribute 50% but you contribute 0%, the others would receive $11 total but you would receive $16. No one will know how much any other individual chose to contribute, only the total amount.


How much would you realistically want to contribute to the shared pool (from 0%-100%)? - % contribution to the shared pool","What do you think was the goal of the experiment, and what do you think the results will be?","How much do you agree with the following statements? - “The tasks were difficult""","How much do you agree with the following statements? - ‘‘I trust the other participants”","How much do you agree with the following statements? - “The tasks were enjoyable’’","How much do you agree with the following statements? - ""I feel like I am on the same team with the other participants""","How much do you agree with the following statements? - “The tasks made me feel uncomfortable or embarrassed’’","How much do you agree with the following statements? - “I think I am similar to the other participants’’","How much do you agree with the following statements? - “I followed the instructions well”","How much do you agree with the following statements? - “I was synchronized with the other participants”","How much do you agree with the following statements? - “I feel strong ties to the other participants”","How much do you agree with the following statements? - ""I have a lot in common with the other participants""","How much do you agree with the following statements? - ""One of our group acted as a leader in the tasks""","How close do you feel to all the other participants? - 1","How old are you?","What is your gender? - Selected Choice","What is your gender? - Other (please describe, e.g., ""non-binary"") - Text","What is (are) your 1st/native language(s)?","What ethnic/racial group(s) do you identify as?","What (if any) religious group(s) are you affiliated with?","What city and country are you performing this experiment in?","What city and country were you born in?","How much do you agree with the following statements? - ""I consider myself a musician""","How much do you agree with the following statements? - “I have been complimented for my talents as a musical performer.","How much do you agree with the following statements? - ""I know the song we sung""","How much do you agree with the following statements? - ""I like the song we sang""","How much do you agree with the following statements? - ""I sing regularly""","How many years of formal musical training have you had in singing?","How many years of formal musical training have you had in musical instruments?","I have had training on the following musical instrument(s)","How many  of the other participants in the group have you seen or met before?","If you answered more than 0 to the previous question, please rate how well on average you knew all of the other participants - Average familiarity","Do you have any comments regarding the study?"
"67","2025-05-15 20:03:04","2025-05-15 20:35:02","IP Address","NA","100","1918","True","2025-05-15 20:35:03","R_4AT9t7hBZYZWyMF",NA,NA,NA,NA,"35.69","139.69","qr","JA","Yes - I want to continue on to the study questions","S","2","0","17","100","17","100","0","0","3","24","100","3","82","100","100","100","27","86","100","100","69","100","30","100","82","63.67","音楽を共に歌うことで、共同体としての意識を高め、意識変容、または行動変容が発生する可能性を調査する目的。結果は共同体としての意識は発生すると考える。","0","100","100","100","100","77","100","100","100","100","100","100","19","Man",NA,"日本語","黄色人種",NA,"日本の神奈川県藤沢市","日本の京都府京都市","0","0","0","60","100","6年間","6年間","鍵盤ハーモニカ、リコーダー","1","100","とても楽しかったです"
"68","2025-05-15 20:03:05","2025-05-15 20:35:07","IP Address","NA","100","1921","True","2025-05-15 20:35:07","R_4lt2T70bZaw0943",NA,NA,NA,NA,"35.3638","139.4763","qr","JA","Yes - I want to continue on to the study questions","S","10","93","93","94","59","28","40","40","24","37","38","34","55","100","100","97","35","54","92","98","54","100","53","48","77","60.45","東京音頭という民謡を集団で歌う事で、人間的団結力やコミュニティが生まれるのかを知る目的で、結果は少し団結力やコミュニティ形成が生まれると考える。","45","95","96","98","28","45","100","42","61","47","100","100",NA,"Man",NA,"日本語","大和民族","無宗教","東京　日本","東京　日本","93","100","100","80","100","1年間","1年間","ピアノ","0",NA,"とても楽しかったです！"
"69","2025-05-15 20:03:06","2025-05-15 20:35:27","IP Address","NA","100","1941","True","2025-05-15 20:35:27","R_4hApiLPJP7j7CG7",NA,NA,NA,NA,"35.3638","139.4763","qr","JA","Yes - I want to continue on to the study questions","S","9","91","49","65","24","20","0","4","9","7","60","8","60","40","80","63","11","9","73","35","14","100","16","72","21","30.25","歌うことによって一体感は生まれるのか。少し生まれる。","60","53","87","67","18","8","41","55","58","40","86","37","18","Woman",NA,"日本語","日本人",NA,"日本神奈川県藤沢市","日本愛知県瀬戸市","23","64","63","84","92","8年","8年","ピアノ、エレクトーン","1","100",NA
"70","2025-05-15 20:03:08","2025-05-15 20:35:38","IP Address","NA","100","1950","True","2025-05-15 20:35:38","R_4Q0Ls8YuCUKLNa3",NA,NA,NA,NA,"35.69","139.69","qr","JA","Yes - I want to continue on to the study questions","S","1","63","41","64","0","21","0","13","0","0","49","24","20","50","100","49","0","1","0","23","75","100","26","100","42","50","音楽を共に歌うことによる団結がどの様に働くか。結果は、一曲では少しの影響しかもたらさないと考える。","0","69","100","76","0","52","29","69","68","57","82","60",NA,"Man",NA,"日本語","日本人","仏教、神道","日本、神奈川県藤沢市遠藤","日本、東京都港区","0","62","100","73","72","6年間","6年間","ピアノ、ヴァイオリン","1","60",NA
"71","2025-05-15 22:01:19","2025-05-15 22:30:37","IP Address","NA","100","1757","True","2025-05-15 22:30:37","R_8Xjs46HOrpoiP4x",NA,NA,NA,NA,"46.7656","23.5945","qr","RO","Yes - I want to continue on to the study questions","S","4","55","80","100","42","17","55","12","10","21","41","9","8","72","25","10","10","59","85","92","1","100","1","1","17","20.87","Scopul sa creasca coliziunea de grup si poate sa ne modifice perceptia asupra procentului cu care am contribui la grup","1","42","57","5","1","14","100","71","0","8","0","3","32","Woman",NA,"Romana","roman","Ortodoxa","Cluj-Napoca","Cluj-Napoca","0","0","100","32","5","0","0","Niciunul","1","9","Nu"
"72","2025-05-15 21:59:53","2025-05-15 22:30:49","IP Address","NA","100","1856","True","2025-05-15 22:30:50","R_22QIfCYD39pIIHI",NA,NA,NA,NA,"46.7656","23.5945","qr","RO","Yes - I want to continue on to the study questions","S","5","64","15","62","27","80","18","25","0","19","68","16","10","33","66","35","0","14","26","57","15","100","13","56","28","25.16","Sa vedem daca muzica ne uneste, folosindu ne vocile in unison si daca creste nivelul de incredere in ceilalti. Logic ca nestiindu-ne si asta fiind prima interactiune rezultatul nu va putea fi unul concludent deoarece eu consider ca muzica intareste relatiile, nu le formeaza, mai ales intr un spatiu de experiment controlat, cu camere si microfoane.","2","22","70","21","24","23","100","82","0","0","12","24","21","Man",NA,"Romana","Roman","Crestin","Cluj-Napoca","Cluj-Napoca","68","65","73","74","12","0","2","Chitara","1","28","tare initiativa"
"73","2025-05-15 22:04:28","2025-05-15 22:30:57","IP Address","NA","100","1589","True","2025-05-15 22:30:58","R_2lwVHOswfsuEpGx",NA,NA,NA,NA,"46.7656","23.5945","qr","RO","Yes - I want to continue on to the study questions","S","3","47","4","47","0","56","0","39","0","0","52","0","1","1","1","1","69","33","100","72","3","99","7","7","4","50.96","Să se vadă dacă muzica ne aduce împreună și dacă ne face să ne conectăm.  Cred ca vor fi rezultate negative","1","2","33","10","19","50","4","26","3","2","2","18","26","Woman",NA,"Maghiară","Maghiari","Adventisti","Cluj napoca România","Satu mare România","4","5","6","2","91","0","8","Pian","1","30","Nu cunosc și nu îmi place cântecul ca urmare nu ma pot entuziasma pentru experiment"
"74","2025-05-15 22:00:00","2025-05-15 22:31:50","IP Address","NA","100","1910","True","2025-05-15 22:31:51","R_2wIJjgzq7EH4acN",NA,NA,NA,NA,"46.7656","23.5945","qr","RO","Yes - I want to continue on to the study questions","S","1","53","91","100","56","40","59","4","2","45","93","50","2","74","100","52","6","50","74","84","8","100","50","3","50","100","Evaluare respectare sarcini fără instrucțiuni umane, colaborare între participanți pe o sarcină ce poate fi stânjenitoare, evaluarea conexiunii interumane intrebpartivipanti ce nu se cunosc înaintea activității și după activitate. Nu știu la ce rezultate să mă astept","8","49","89","65","5","50","50","51","8","49","5","50","30","Woman",NA,"Romana","Roman","Sunt botezat creștin ortodox, dar nu mă declar ortodox. Sunt a religioasă. Pentru mine religia este doar istorie și o poveste pentru ca oamenii să poată fi “ghidați”, iar pentru cei ce au nevoie, să le cultive speranța.","Cluj-Napoca","Gherla","52","8","98","98","92","Deloc, 0","0","Nu cant la instrumente","0",NA,"Mi-a plăcut sa particip"
"75","2025-05-15 22:00:32","2025-05-15 22:32:19","IP Address","NA","100","1907","True","2025-05-15 22:32:20","R_2HkjFlDWmQ8Ek3a",NA,NA,NA,NA,"46.7656","23.5945","qr","RO","Yes - I want to continue on to the study questions","S","6","15","68","67","34","13","27","15","11","10","52","32","11","48","58","61","5","41","58","58","58","100","53","60","66","99.68","Coeziunea de grup în activitățile de grup muzicale","8","62","71","77","2","76","98","100","79","73","81","77","54","Woman",NA,"Română","Caucazian alb","Nu","Cluj, Romania","Cluj Napoca, Romania","18","8","57","61","14","Nu","Nu","Nu","2","35","Relevant"
"76","2025-05-15 22:00:06","2025-05-15 22:32:39","IP Address","NA","100","1953","True","2025-05-15 22:32:40","R_8lPUluwWuNBedYe",NA,NA,NA,NA,"46.7656","23.5945","qr","RO","Yes - I want to continue on to the study questions","S","7","72","49","80","50","63","38","61","16","49","73","27","6","48","77","51","38","51","39","73","51","100","55","22","25","46.96","Scopul experimentului este de a vedea cum vor interacționa un grup de personale aleatorii într-un context musical cât și dacă contextul poate crea o stare de apropiere și înțelegere mai mare intre persoanele care cânta împreuna, iar rezultatele consider ce vor susține aceasta ipoteza dar având o relevantă statistica relativ scăzută","8","70","93","56","40","58","76","36","9","50","7","36",NA,"Man",NA,"Româna","European","Botezat ortodox dar nu ma afiliez cu niciun grup","Romanaia, Cluj-Napoca","România, Brasov","24","20","100","100","80","Nu am avut pregătire formala","Nu am avut pregătire formala","Nu am fost instruit pe niciun instrument muzical","1","92",NA
"77","2025-05-15 23:03:38","2025-05-15 23:30:38","IP Address","NA","100","1620","True","2025-05-15 23:30:39","R_8FnRVMRJHRYzo87",NA,NA,NA,NA,"46.7656","23.5945","qr","RO","Yes - I want to continue on to the study questions","R","6","52","45","86","57","35","52","82","18","48","88","52","11","77","85","64","3","48","100","85","58","100","53","50","52","19.57","Sincronizarea cu ceilalți. Bune?","25","80","79","71","4","44","100","90","54","50","41","58",NA,"Man",NA,"Română","Români","Creștin Ortodox","Cluj-Napoca Romania","Suceava Romania","34","27","100","86","43","0","1 și 6 luni","Chitară","0",NA,"Nimic"
"78","2025-05-15 23:01:12","2025-05-15 23:30:43","IP Address","NA","100","1771","True","2025-05-15 23:30:44","R_8z78Jalhxj5KpMF",NA,NA,NA,NA,"46.7656","23.5945","qr","RO","Yes - I want to continue on to the study questions","R","1","75","48","100","50","37","47","0","0","0","100","8","0","48","49","100","22","0","100","72","0","100","0","100","9","50.16","Cred ca are legatura cu sincronizarea si legaturile de grup","48","50","51","100","63","53","100","60","0","0","100","11","18","Woman",NA,"Romana","Ucrainean","Crestin ortodox","Cluj Napoca","Borsa, Romania","0",NA,"12",NA,NA,"0","1","Orga","1","32","nu"
"79","2025-05-15 23:08:10","2025-05-15 23:30:49","IP Address","NA","100","1358","True","2025-05-15 23:30:49","R_2rloCLOuzQz2b42",NA,NA,NA,NA,"46.7656","23.5945","qr","RO","Yes - I want to continue on to the study questions","R","2","24","7","93","14","93","23","15","17","15","64","50","0","44","51","13","7","81","37","92","3","100","11","28","39","1.71","Depășirea disconfortului de moment și sincronizarea ca echipă.","30","31","68","52","31","73","75","72","35","45","70","56","24","Man",NA,"Română","Român","Ortodoxa","Cluj-Napoca","Cluj-Napoca","16","6","100","100","34","0","3","Pian","0",NA,"Nu"
"80","2025-05-15 23:00:55","2025-05-15 23:31:23","IP Address","NA","100","1827","True","2025-05-15 23:31:24","R_8UvfF7dWWh0icY9",NA,NA,NA,NA,"46.7656","23.5945","qr","RO","Yes - I want to continue on to the study questions","R","3","75","56","92","60","0","15","9","8","23","60","26","4","19","30","25","0","16","87","36","5","100","11","79","23","60.11","Munca în echipă, sincronizarea între oameni care nu se cunosc, contribuția fiecăruia, rolurile care se creează în mod organic intra-grup","38","33","56","77","22","33","45","30","19","21","44","42","21","Woman",NA,"Maghiară",NA,"Reformați","România, Cluj-Napoca","România, Luduș","36","58","16","0","95","7 ani","4 ani","Pian","0",NA,"Nu"
"81","2025-05-15 23:01:06","2025-05-15 23:31:25","IP Address","NA","100","1818","True","2025-05-15 23:31:26","R_8zC6w288peRlhnR",NA,NA,NA,NA,"46.7656","23.5945","qr","RO","Yes - I want to continue on to the study questions","R","4","2","16","100","19","100","25","4","7","10","91","7","4","57","2","40","46","26","93","77","0","46","8","58","27","25.97","Sa ne “apropiem de resrul participantiilor cu ajutorul unei sarcini comune, iar rezultatele vor arata ca prin vocalizare, se poate credte nicelul de încredere","10","46","13","47","42","12","98","99","3","11","12","38","19","Woman",NA,"Romana","Romani","greco-catolici","Cluj Napoca, Romania","Orade, Romania","1",NA,"100","46","44","0","0","niciunul","2","68","nu"
"82","2025-05-15 23:03:18","2025-05-15 23:31:34","IP Address","NA","100","1695","True","2025-05-15 23:31:35","R_2riqCLh5uUQUQh7",NA,NA,NA,NA,"44.4291","26.1006","qr","RO","Yes - I want to continue on to the study questions","R","8","72","3","93","1","1","2","3","3","3","100","8","1","1","32","49","5","3","100","100","3","100","1","100","13","0","Cred ca scopul experimentului e sa demonstreze ca prin muzica in sine, nu prin construirea unei echipe sau indeplinirea unor sarcini comune, la final ne vom simti mult mai conectati ca si grup si apropiati/asemanatori cu restul. Cred ca dupa ce vom canta impreuna cantecul ne vom simti toti intr un alt sens mai apropiat ca o echipa.","0","28","99","89","2","13","100","100","8","10","100","52",NA,"Woman",NA,"Română","român","Ortodox","Cluj-Napoca, România","Cluj-Napoca, România","100","100","100","12","100","10","0","-","1","15","Nu"
"83","2025-05-15 23:03:40","2025-05-15 23:32:10","IP Address","NA","100","1709","True","2025-05-15 23:32:10","R_2Of4OFxEG9YXzyj",NA,NA,NA,NA,"46.7656","23.5945","qr","RO","Yes - I want to continue on to the study questions","R","7","78","57","100","58","45","40","23","43","39","100","60","8","82","84","70","11","57","65","53","37","100","68","100","73","60.15","cât de mult putem lucra în echipă, ca un grup și nu ca o individualitate","11","84","85","96","13","90","77","46","62","33","47","73","19","Woman",NA,"română","română","creștin ortodox","Cluj-Napoca (România)","Brăila (România)","44","54","99","98","47","0","4","vioară","3","100",NA
"84","2025-05-15 22:48:54","2025-05-15 23:32:32","IP Address","NA","100","2618","True","2025-05-15 23:32:33","R_8IllvlUAuGBtcvT",NA,NA,NA,NA,"46.7656","23.5945","qr","RO","Yes - I want to continue on to the study questions","R","9","100","100","47","51","5","35","27","0","28","71","9","5","100","83","86","65","43","100","100","31","100","34","0","35","52.55","Cred ca scopul este sa vedem daca a citi versuri impreuna/a cânta impreuna contribuie la sentimentul de coeziune a grupului. Cred ca rezultatele vor fi pozitive.","24","72","72","92","61","42","100","70","39","30","51","51","23","Woman",NA,"Română","Român","Ortodoxă","România","România","100","100","100","68","100","20","0","Nu.","1","6","E foarte interesant și sunt curioasă de rezultate :))) și felicitări!🤍"
"85","2025-05-15 23:01:16","2025-05-15 23:33:45","IP Address","NA","100","1949","True","2025-05-15 23:33:45","R_2f0szQ1m9vTaKqd",NA,NA,NA,NA,"46.7656","23.5945","qr","RO","Yes - I want to continue on to the study questions","R","5","76","37","76","48","56","81","18","0","20","49","13","0","51","41","62","36","77","97","96","3","100","14","6","13","40.54","Ca recitarea in grup a versurilor sa creeze un sentiment de comunitate sau apropiere mai mare decat cel dinaintea realizarii sarcinii. Cred ca rezultatele indica o schimbare in acest sens, dar minimala","11","0","71","54","26","68","73","68","4","71","79","21","19","Woman",NA,"Română","albi/caucazieni","creștini","Cluj-Napoca, România","Botoșani, România","76","92","90","48","87","5","0","Niciunul","2","16","E puțin bizară lipsa contactului uman cu un operator"
"86","2025-05-16 00:19:27","2025-05-16 00:31:31","IP Address","NA","100","724","True","2025-05-16 00:31:32","R_9HisrzuPHLwjcfK",NA,NA,NA,NA,"28.6327","77.2198","qr","EN","Yes - I want to continue on to the study questions","C","4","100","51","100","78","51","93","54","56","74","100","60","8","54","82","87","31","88","97","86","50","100","100","83","57","0","Results will vart. But the study was more about knowing yourself well.","75","100","65","73","77","70","71","80","68","75","69","60","24","Woman",NA,"Marathi","Indian",NA,"India - Delhi","India - indore","0","66","48","100","55","0","0","0","3","36","A good study"
"87","2025-05-16 00:19:39","2025-05-16 00:51:39","IP Address","NA","100","1920","True","2025-05-16 00:51:40","R_9vFGjNvy4KLItGx",NA,NA,NA,NA,"26.4631","80.3479","qr","EN","Yes - I want to continue on to the study questions","C","2","68","4","100","22","71","37","11","2","25","61","36","10","30","57","35","33","46","71","25","14","100","43","31","44","70.6","To see if you can at all build trust between strangers after a short conversation. I believe that most people in my group would have contributed over 50% of their payment.","40","30","48","54","30","39","40","25","4","27","11","48","28","Man",NA,"Marathi, Hindi","Indian","Hindu","New Delhi, India","New Delhi, India","2","71","25","8","8","2","2","Tabla","1","15","No"
"88","2025-05-16 00:20:02","2025-05-16 00:52:40","IP Address","NA","100","1957","True","2025-05-16 00:52:40","R_9Npdt7Wdx7tdXKV",NA,NA,NA,NA,"28.6327","77.2198","qr","EN","Yes - I want to continue on to the study questions","C","7","37","50","63","61","56","57","59","53","43","44","35","24","82","100","83","4","39","70","49","70","80","22","3","99","80.93","I think the goal of the experiment is being frank with stranger bein friendly with other people's and the result of this is to much impressive i think","16","100","100","100","18","62","100","48","53","72","33","100",NA,"Man",NA,"Hindi",NA,"Hindu","Delhi, India","Delhi, India","19","32","90","100","21","1","1","Harmonium","1","59","No"
"89","2025-05-16 00:19:33","2025-05-16 00:52:40","IP Address","NA","100","1986","True","2025-05-16 00:52:40","R_4VzksqFle9AG2A1",NA,NA,NA,NA,"28.6542","77.2373","qr","EN","Yes - I want to continue on to the study questions","C","1","84","82","100","100","23","26","13","19","19","100","55","11","94","100","100","0","22","100","64","69","100","62","76","70","19.9","To start an initial conversation, I am not sure what the result will be.","16","100","100","100","16","100","87","71","100","49","95","87","29","Man",NA,"Hindi","Hindu","Hindu","Delhi, India","Muzaffarnagar, Uttar Pradesh, India","25","80","100","100","23","3","3","Harmonium, Acoustic Guitar","0",NA,"It was fun, got to sing in a group sober after a long time."
"90","2025-05-16 00:33:45","2025-05-16 00:57:02","IP Address","NA","100","1396","True","2025-05-16 00:57:02","R_4NftjyMfPnnxJbT",NA,NA,NA,NA,"28.6327","77.2198","qr","EN","Yes - I want to continue on to the study questions","C","6","27","22","32","33","63","37","30","33","32","32","36","7","96","12","40","51","73","54","84","52","55","84","70","69","15.93","We can trust everyone and we can develop confidence level","60","75","73","81","75","64","71","61","75","36","60","40","18","Other (please describe, e.g., ""non-binary"")",NA,"Hindi",NA,"Hinduism","Delhi","Bihar","60","54","50","52","59",NA,NA,NA,"1","59",NA
"91","2025-05-16 00:25:16","2025-05-16 01:01:20","IP Address","NA","100","2163","True","2025-05-16 01:01:20","R_9Nk1V9sHYPWLCML",NA,NA,NA,NA,"28.6327","77.2198","qr","EN","Yes - I want to continue on to the study questions","C","5","44","61","59","55","0","60","0","51","46","47","42","0","54","76","47","66","75","83","57","74","99","75","57","52","50.89",NA,"0","54","67","90","0","96","95","56","95","93","0","100","57","Woman",NA,"Hindi","_","Indian","Delhi","Delhi, India","0","54","70","87","0","Nil","Nil","Nil","1","0",NA
"92","2025-05-16 00:19:47","2025-05-16 01:01:52","IP Address","NA","100","2525","True","2025-05-16 01:01:53","R_9k5ty3gaa5LtSkw",NA,NA,NA,NA,"28.6542","77.2373","qr","EN","Yes - I want to continue on to the study questions","C","3","88","75","88","83","54","66","49","64","81","81","78","6","72","84","84","16","85","83","82","85","100","77","98","75","50.02","I think it's about to check synchronization between a team comprises of knowledge and unknown people for a task","0","94","93","92","0","93","95","93","92","92","100","91","45","Woman",NA,"Marathi","Indian","Hindu","Delhi, India","Kamptee, India","70","66","84","96","82","Only in school music class","Never","None","3","65","It's a good experience"
"93","2025-05-16 01:22:01","2025-05-16 01:40:08","IP Address","NA","100","1086","True","2025-05-16 01:40:08","R_4EEhWE53h2JW6JW",NA,NA,NA,NA,"28.6327","77.2198","qr","EN","Yes - I want to continue on to the study questions","S","5","100","100","64","100","20","100","28","78","60","100","50","34","100","100","70","24","100","100","74","80","100","70","53","71","79.21","Good","100","100","100","100","57","100","100","100","100","100","51","100","57","Woman",NA,"Hindi","Hinduism","Hindu","Delhi,India","Amritsar India","55","54","100","100",NA,"0","0","0","2","29",NA
"94","2025-05-16 01:19:52","2025-05-16 01:52:34","IP Address","NA","100","1962","True","2025-05-16 01:52:35","R_415RFMbLMMh33Gw",NA,NA,NA,NA,"28.6327","77.2198","qr","EN","Yes - I want to continue on to the study questions","S","2","73","61","65","89","46","50","66","18","18","27","45","8","52","90","97","10","57","97","65","19","100","14","7","69","50.18","I think the goal of the experiment was to understand how music/singing brings people and I think the results will be positive. Music does bring people together atleast in a slight sense.","14","49","68","84","65","46","100","69","47","42","16","64","24","Man",NA,"Marathi","Indian Marathi","Hindu","New Delhi, India","New Delhi, India","0","0","61","37","0","0","0","None","3","53","It was a fun study as a participant"
"95","2025-05-16 01:20:13","2025-05-16 01:53:03","IP Address","NA","100","1969","True","2025-05-16 01:53:03","R_9mjIAdphqltuo4n",NA,NA,NA,NA,"28.6542","77.2373","qr","EN","Yes - I want to continue on to the study questions","S","4","53","54","75","49","77","35","16","28","69","41","54","87","76","29","29","81","27","55","46","44","100","52","15","43","50.27","To see whether we can synchronize and feel like a team when singing together. The result will be that we didn't synchronize well and started giving up on the task while singing.","23","86","66","53","67","68","86","48","56","46","16","48","28","Woman",NA,"Marathi","South Asian","Hindu","Delhi, Indian","Delhi, India","62","68","50","41","69","6","1 or 2","Keyboard","4","57","No"
"96","2025-05-16 01:20:26","2025-05-16 01:53:40","IP Address","NA","100","1994","True","2025-05-16 01:53:41","R_92uedINaYWLDi7v",NA,NA,NA,NA,"28.6327","77.2198","qr","EN","Yes - I want to continue on to the study questions","S","3","89","90","95","74","4","97","5","38","54","66","45","8","91","92","95","0","89","82","75","76","100","57","14","53","89.34","To see how much we connect over a shared song!","6","80","100","79","0","86","95","0","94","86","2","69","43","Woman",NA,"Marathi","Indian/ South Asian","Hindu","Delhi","Delhi, India","0","11","31","31","37","None","None","None","4","16","It was fun to sing along.."
"97","2025-05-16 01:20:06","2025-05-16 01:54:03","IP Address","NA","100","2036","True","2025-05-16 01:54:03","R_9F9t6G0KGlHPUX9",NA,NA,NA,NA,"28.6327","77.2198","qr","EN","Yes - I want to continue on to the study questions","S","1","82","65","64","74","47","78","4","64","63","47","52","20","73","74","76","67","81","95","84","60","100","83","54","52","39.58","To know how people connect together while singing.","81","86","93","92","7","100","100","93","92","92","54","70","23","Man",NA,"Marathi","Indian","Hinduism","Delhi, India","Chhatrapati Sambhajinagar, Indian","40","38","95","91","17","0","6 months","Tabla","3","62","The study was fun."
"98","2025-05-16 02:18:02","2025-05-16 02:45:17","IP Address","NA","100","1634","True","2025-05-16 02:45:17","R_432wJVVDcqSy7oi",NA,NA,NA,NA,"28.6542","77.2373","qr","EN","Yes - I want to continue on to the study questions","R","1","93","55","100","52","6","57","4","36","56","100","36","2","74","66","66","3","74","100","82","50","100","63","11","37","20.06","The goal could be to test the general collective coordination amongst the participants and how naturally they are coordinated when it comes to speech and objects they are generally confronted with, like this song","2","55","100","27","1","9","100","77","42","52","76","37","21","Woman",NA,"Hindi","Punjabi","Hindu/sikh","New Delhi, India","New Delhi, India","100","100","100","100","100","8 years","5 years","Guitar, keyboard, ukulele, tanpura","0",NA,"The study was interesting, we had a small laugh when the subject accompanying me was singing the lines like poetry. The discussions were comfortable and the music session was quite synchronised. We had fun, it was comfortable"
"99","2025-05-16 02:12:25","2025-05-16 02:45:26","IP Address","NA","100","1980","True","2025-05-16 02:45:27","R_4DpYkVMb27hMz5Z",NA,NA,NA,NA,"28.6327","77.2198","qr","EN","Yes - I want to continue on to the study questions","R","4","100","48","100","55","5","46","8","52","53","100","51","4","100","100","100","2","100","100","100","100","100","48","1","55","100","I think the organiser wants to know how I judge and talk to people before  and after knowing them and how comfortable I am in singing with them","5","100","100","45","1","46","97","50","52","48","91","97","32","Woman",NA,"Hindi","Gadhwali","Hindu","Delhi, India","Delhi","2","5","96","51","6","Non","Non","Non","1","95",NA
"100","2025-05-16 02:12:38","2025-05-16 02:47:09","IP Address","NA","100","2070","True","2025-05-16 02:47:09","R_4YA2sbVahL5btFm",NA,NA,NA,NA,"26.4631","80.3479","qr","EN","Yes - I want to continue on to the study questions","R","3","50","50","100","100","100","99","0","0","51","52","50","0","51","49","100","100","100","100","49","0","100","47","0","51","50.48","The goal was to check how synchronized we can be while reciting the lyrics rather than singing it","0","45","100","100","100","47","100","100","50","51","100","52","32","Man",NA,"Hindi","Punjabi (Indian)","Hinduism","New Delhi","New Delhi","0","0","99","0",NA,"0","0",NA,"1","0",NA
"101","2025-05-16 02:12:47","2025-05-16 02:47:56","IP Address","NA","100","2109","True","2025-05-16 02:47:57","R_902gi2YNXQAedwd",NA,NA,NA,NA,"26.4631","80.3479","qr","EN","Yes - I want to continue on to the study questions","R","2","0","10","25","3","71","2","4","7","24","31","37","2","9","2","17","18","15","90","27","19","100","21","0","18","15.39","To observe relationship between how doing an experiment or observing at event together with other people , strengths the bond between people who were strangers earlier","4","3","3","6","7","4","4","3","4","6","0","10","28","Man",NA,"Hindi","Indian","Hindu","New delhi , india","New delhi , india","0","0","0","0","0","0","0","No","0",NA,"It was okay"
"102","2025-05-16 21:00:39","2025-05-16 21:33:09","IP Address","NA","100","1949","True","2025-05-16 21:33:10","R_2YKxTYGR6jWfCAj",NA,NA,NA,NA,"46.7656","23.5945","qr","RO","Yes - I want to continue on to the study questions","C","7","61","34","65","18","85","62","8","0","22","67","15","0","81","83","66","2","53","92","75","5","100","32","89","38","50","Rata flexibilității dinamicii sociale într-un grup de persoane fără legături anterioare, în baza unui subiect cu potențial afectiv crescut și familiaritate.","6","62","77","70","7","55","98","94","13","32","58","21","26","Man",NA,"Română","Român","Creștinism - ortodoxism","Cluj-Napoca, România","Brașov, România","71","75","100","63","96","0","0","-","0",NA,"Are o structură elegantă."
